Date	Time	Binary	Target	Elapsed	Cores	Execs	Exec/sec	Cycles	Paths	Crashes	Reason	TestVer
2021-04-09	20:58:30	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	51	0		
2021-04-09	20:58:39	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	50	0		
2021-04-09	20:58:40	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	49	0		
2021-04-09	20:58:50	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	48	0		
2021-04-09	20:59:03	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	13	1	0	0	0	47	0		
2021-04-09	20:59:19	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	16	1	0	0	0	46	0		
2021-04-09	20:59:20	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	45	0		
2021-04-09	20:59:21	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	44	0		
2021-04-09	20:59:22	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	43	0		
2021-04-09	20:59:23	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	42	0		
2021-04-09	20:59:24	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	41	0		
2021-04-09	20:59:34	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	40	0		
2021-04-09	21:02:36	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	12	1	0	0	0	67	0		
2021-04-09	21:02:37	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	66	0		
2021-04-09	21:02:38	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	65	0		
2021-04-09	21:02:39	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	64	0		
