Date	Time	Binary	Target	Elapsed	Cores	Execs	Exec/sec	Cycles	Paths	Crashes	Reason	TestVer
2021-05-21	23:27:09	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	2698	0	0	29	0		
2021-05-21	23:29:16	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	17934	0	0	28	0		
2021-05-21	23:31:24	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	17959	0	0	27	0		
2021-05-21	23:33:31	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	17983	0	0	27	0		
2021-05-21	23:35:39	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	2797	0	0	25	0		
2021-05-21	23:37:46	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	968	0	0	24	0		
2021-05-21	23:39:54	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	5814	0	0	23	0		
2021-05-21	23:42:01	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	1020	0	0	22	0		
2021-05-21	23:44:09	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	3449	0	0	21	0		
2021-05-21	23:46:16	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	3751	0	0	20	0		
2021-05-21	23:48:23	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	2335	0	0	19	0		
2021-05-21	23:50:31	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	3811	0	0	18	0		
2021-05-21	23:52:38	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	12101	0	0	18	0		
2021-05-21	23:54:46	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	12129	0	0	16	0		
2021-05-21	23:56:53	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	12158	0	0	15	0		
2021-05-21	23:59:01	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	12190	0	0	14	0		
2021-05-22	00:01:08	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	3077	0	0	13	0		
2021-05-22	00:03:16	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	3112	0	0	12	0		
2021-05-22	00:05:23	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	3145	0	0	11	0		
2021-05-22	00:07:31	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	3247	0	0	10	0		
2021-05-22	00:09:38	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	3280	0	0	9	0		
2021-05-22	00:11:46	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	3310	0	0	9	0		
2021-05-22	00:13:53	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	7113	0	0	7	0		
2021-05-22	00:16:00	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	7139	0	0	6	0		
2021-05-22	00:18:08	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	6322	0	0	5	0		
2021-05-22	00:20:15	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	121	1	4330	0	0	4	0		
2021-05-22	00:40:21	/usr/local/bin/php-cgi	/var/www/openemr/interface/logview/logview.php	1200	1	3026	0	0	5	1	Crash Found.	
2021-05-22	00:42:39	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	6700	0	0	22	0		
2021-05-22	00:44:47	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	6729	0	0	20	0		
2021-05-22	00:46:54	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	6756	0	0	19	0		
2021-05-22	00:49:02	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	7630	0	0	18	0		
2021-05-22	00:51:09	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	4881	0	0	17	0		
2021-05-22	00:53:17	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	2178	0	0	16	0		
2021-05-22	00:55:24	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	2213	0	0	15	0		
2021-05-22	00:57:32	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	3287	0	0	14	0		
2021-05-22	00:59:39	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	3315	0	0	13	0		
2021-05-22	01:01:46	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	3344	0	0	12	0		
2021-05-22	01:03:54	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	3372	0	0	11	0		
2021-05-22	01:06:01	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	3401	0	0	10	0		
2021-05-22	01:08:09	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	3430	0	0	10	0		
2021-05-22	01:10:16	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	3457	0	0	8	0		
2021-05-22	01:12:24	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	4208	0	0	7	0		
2021-05-22	01:14:31	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	4240	0	0	7	0		
2021-05-22	01:16:39	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	3524	0	0	5	0		
2021-05-22	01:18:46	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	121	1	5437	0	0	4	0		
2021-05-22	01:38:52	/usr/local/bin/php-cgi	/var/www/openemr/interface/orders/pending_orders.php	1200	1	311	0	0	7	0		
2021-05-22	01:41:20	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	7568	0	0	47	0		
2021-05-22	01:43:28	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5781	0	0	46	0		
2021-05-22	01:45:35	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5812	0	0	45	0		
2021-05-22	01:47:43	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	8495	0	0	44	0		
2021-05-22	01:49:50	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	8524	0	0	43	0		
2021-05-22	01:51:57	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	8550	0	0	42	0		
2021-05-22	01:54:05	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5148	0	0	41	0		
2021-05-22	01:56:12	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5172	0	0	40	0		
2021-05-22	01:58:20	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5196	0	0	39	0		
2021-05-22	02:00:27	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	4142	0	0	38	0		
2021-05-22	02:02:35	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	4169	0	0	37	0		
2021-05-22	02:04:42	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	4195	0	0	37	0		
2021-05-22	02:06:50	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	4221	0	0	36	0		
2021-05-22	02:08:57	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	14170	0	0	35	0		
2021-05-22	02:11:05	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	750	0	0	33	0		
2021-05-22	02:13:12	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	7994	0	0	32	0		
2021-05-22	02:15:19	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	14260	0	0	31	0		
2021-05-22	02:17:27	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	14290	0	0	30	0		
2021-05-22	02:19:34	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	14320	0	0	29	0		
2021-05-22	02:21:42	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5353	0	0	28	0		
2021-05-22	02:23:49	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5318	0	0	27	0		
2021-05-22	02:25:57	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	14410	0	0	26	0		
2021-05-22	02:28:04	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	6393	0	0	25	0		
2021-05-22	02:30:12	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	6421	0	0	24	0		
2021-05-22	02:32:19	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	6449	0	0	23	0		
2021-05-22	02:34:27	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	6477	0	0	22	0		
2021-05-22	02:36:34	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	6506	0	0	21	0		
2021-05-22	02:38:41	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5685	0	0	20	0		
2021-05-22	02:40:49	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	4688	0	0	20	0		
2021-05-22	02:42:56	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5735	0	0	19	0		
2021-05-22	02:45:04	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	9265	0	0	17	0		
2021-05-22	02:47:11	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	9294	0	0	16	0		
2021-05-22	02:49:19	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	9324	0	0	15	0		
2021-05-22	02:51:26	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	9352	0	0	14	0		
2021-05-22	02:53:34	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	6880	0	0	13	0		
2021-05-22	02:55:41	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5867	0	0	12	0		
2021-05-22	02:57:49	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	8609	0	0	11	0		
2021-05-22	02:59:56	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	8638	0	0	10	0		
2021-05-22	03:02:03	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	4954	0	0	9	0		
2021-05-22	03:04:11	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	4981	0	0	8	0		
2021-05-22	03:06:18	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5008	0	0	8	0		
2021-05-22	03:08:26	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5036	0	0	6	0		
2021-05-22	03:10:33	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5065	0	0	5	0		
2021-05-22	03:12:41	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5093	0	0	4	0		
2021-05-22	03:14:48	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5144	0	0	3	0		
2021-05-22	03:16:56	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	5170	0	0	2	0		
2021-05-22	03:19:03	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	9740	0	0	3	0		
2021-05-22	03:21:11	/usr/local/bin/php-cgi	/var/www/openemr/interface/reports/patient_flow_board_report.php	121	1	6189	0	0	2	0		
2021-05-22	03:23:29	/usr/local/bin/php-cgi	/var/www/openemr/interface/usergroup/ssl_certificates_admin.php	121	1	8965	0	0	7	0		
2021-05-22	03:43:35	/usr/local/bin/php-cgi	/var/www/openemr/interface/usergroup/ssl_certificates_admin.php	1200	1	10038	0	0	5	0		
2021-05-22	03:43:57	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/billing_report.php	5	1	0	0	0	3	0		
2021-05-22	03:46:01	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/billing_report.php	121	1	6498	0	0	3	0		
2021-05-22	03:48:09	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/billing_report.php	121	1	6523	0	0	2	0		
2021-05-22	03:50:16	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/billing_report.php	121	1	6547	0	0	1	0		
2021-05-22	04:10:33	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/billing_process.php	1200	1	743	0	0	4	0		
2021-05-22	04:12:52	/usr/local/bin/php-cgi	/var/www/openemr/interface/main/holidays/import_holidays.php	121	1	2337	0	0	5	0		
2021-05-22	04:32:58	/usr/local/bin/php-cgi	/var/www/openemr/interface/main/holidays/import_holidays.php	1201	1	16097	0	0	6	0		
2021-05-22	04:53:15	/usr/local/bin/php-cgi	/var/www/openemr/interface/usergroup/facilities.php	1200	1	746	0	0	30	0		
2021-05-22	04:55:33	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/search_payments.php	121	1	762	0	0	11	0		
2021-05-22	04:57:41	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/search_payments.php	121	1	803	0	0	14	0		
2021-05-22	04:59:48	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/search_payments.php	121	1	1479	0	0	13	0		
2021-05-22	05:01:56	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/search_payments.php	121	1	1515	0	0	9	0		
2021-05-22	05:04:03	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/search_payments.php	121	1	6035	0	0	11	0		
2021-05-22	05:24:09	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/search_payments.php	1200	1	1353	0	0	42	0		
2021-05-22	05:44:26	/usr/local/bin/php-cgi	/var/www/openemr/interface/billing/era_payments.php	1201	1	6587	0	0	8	0		
2021-05-22	06:04:44	/usr/local/bin/php-cgi	/var/www/openemr/portal/import_template.php	1201	1	17438	0	0	7	0		
2021-05-22	06:25:01	/usr/local/bin/php-cgi	/var/www/openemr/portal/import_template_ui.php	1200	1	2174	0	0	7	0		
2021-05-22	06:27:19	/usr/local/bin/php-cgi	/var/www/openemr/portal/messaging/handle_note.php	121	1	7199	0	0	7	0		
2021-05-22	06:29:27	/usr/local/bin/php-cgi	/var/www/openemr/portal/messaging/handle_note.php	121	1	7226	0	0	4	0		
2021-05-22	06:49:33	/usr/local/bin/php-cgi	/var/www/openemr/portal/messaging/handle_note.php	1201	1	1300	0	0	10	0		
2021-05-22	06:52:02	/usr/local/bin/php-cgi	/var/www/openemr/portal/messaging/secure_chat.php	121	1	10349	0	0	6	0		
2021-05-22	06:54:09	/usr/local/bin/php-cgi	/var/www/openemr/portal/messaging/secure_chat.php	121	1	785	0	0	5	0		
2021-05-22	06:56:17	/usr/local/bin/php-cgi	/var/www/openemr/portal/messaging/secure_chat.php	121	1	814	0	0	5	0		
2021-05-22	07:16:23	/usr/local/bin/php-cgi	/var/www/openemr/portal/messaging/secure_chat.php	1201	1	1569	0	0	10	0		
2021-05-22	07:18:52	/usr/local/bin/php-cgi	/var/www/openemr/interface/usergroup/facility_user_admin.php	121	1	8088	0	0	2	0		
2021-05-22	07:20:59	/usr/local/bin/php-cgi	/var/www/openemr/interface/usergroup/facility_user_admin.php	121	1	8112	0	0	2	0		
2021-05-22	07:41:05	/usr/local/bin/php-cgi	/var/www/openemr/interface/usergroup/facility_user_admin.php	1200	1	1233	0	0	7	0		
2021-05-22	07:43:07	/usr/local/bin/php-cgi	/var/www/openemr/interface/batchcom/smsnotification.php	105	1	3979	0	0	7	0		
2021-05-22	07:43:51	/usr/local/bin/php-cgi	/var/www/openemr/interface/batchcom/smsnotification.php	37	1	3604	0	0	5	0		
2021-05-22	07:44:00	/usr/local/bin/php-cgi	/var/www/openemr/interface/batchcom/smsnotification.php	3	1	18640	0	0	4	0		
2021-05-22	08:04:03	/usr/local/bin/php-cgi	/var/www/openemr/interface/batchcom/smsnotification.php	1200	1	3906	0	0	3	0		
2021-05-22	08:06:21	/usr/local/bin/php-cgi	/var/www/openemr/interface/batchcom/emailnotification.php	121	1	10016	0	0	7	0		
2021-05-22	08:08:29	/usr/local/bin/php-cgi	/var/www/openemr/interface/batchcom/emailnotification.php	121	1	10041	0	0	7	0		
2021-05-22	08:10:36	/usr/local/bin/php-cgi	/var/www/openemr/interface/batchcom/emailnotification.php	121	1	10067	0	0	6	0		
2021-05-22	08:12:43	/usr/local/bin/php-cgi	/var/www/openemr/interface/batchcom/emailnotification.php	121	1	1772	0	0	5	0		
2021-05-22	08:32:50	/usr/local/bin/php-cgi	/var/www/openemr/interface/batchcom/emailnotification.php	1201	1	2345	0	0	6	0		
2021-05-22	08:53:17	/usr/local/bin/php-cgi	/var/www/openemr/interface/batchcom/settingsnotification.php	1200	1	1856	0	0	9	0		
2021-05-22	08:55:35	/usr/local/bin/php-cgi	/var/www/openemr/interface/main/onotes/office_comments_full.php	121	1	19502	0	0	4	0		
2021-05-22	08:57:43	/usr/local/bin/php-cgi	/var/www/openemr/interface/main/onotes/office_comments_full.php	121	1	4883	0	0	6	0		
2021-05-22	08:59:50	/usr/local/bin/php-cgi	/var/www/openemr/interface/main/onotes/office_comments_full.php	121	1	5028	0	0	2	0		
2021-05-22	09:01:58	/usr/local/bin/php-cgi	/var/www/openemr/interface/main/onotes/office_comments_full.php	121	1	5056	0	0	1	0		
2021-05-22	09:04:05	/usr/local/bin/php-cgi	/var/www/openemr/interface/main/onotes/office_comments_full.php	121	1	5083	0	0	2	0		
2021-05-22	09:06:24	/usr/local/bin/php-cgi	/var/www/openemr/library/ajax/upload.php	121	1	4782	0	0	2	0		
2021-05-22	09:26:30	/usr/local/bin/php-cgi	/var/www/openemr/library/ajax/upload.php	1201	1	3124	0	0	7	0		
2021-05-22	09:46:47	/usr/local/bin/php-cgi	/var/www/openemr/interface/patient_file/download_template.php	1200	1	5294	0	0	4	0		
