Date	Time	Binary	Target	Elapsed	Cores	Execs	Exec/sec	Cycles	Paths	Crashes	Reason	TestVer
2021-04-08	22:23:21	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:23:30	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:23:39	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:23:48	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:23:57	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:24:06	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:24:15	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:24:25	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:24:34	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:24:43	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:24:52	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:25:01	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:25:10	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:25:19	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:25:28	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
2021-04-08	22:25:38	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	67	0		
